ch1,ch2,n_A,n_B,mean_A,mean_B,mean_diff,time_window,perm_n,perm_pval,perm_method,perm_significant,perm_exclude_self,perm_alternative,perm_q_bh,perm_significant_bh
ROF16,RAI11,1,1,0.5217452805113212,0.513131686382942,0.008613594128379143,"(-1.0,-0.5)",1260,0.9,without_replacement,False,True,greater,1.0,False
ROF16,RAI16,1,1,0.5180988127591218,0.4922784682864173,0.025820344472704537,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
ROF16,RAI4,1,1,0.5032274331916573,0.50000257623027,0.0032248569613873013,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
ROF16,RAI6,1,1,0.5209875286690263,0.4914142631480299,0.029573265520996428,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
ROF16,RAMF10,1,1,0.5471347767013686,0.5604160540412741,-0.013281277339905584,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
ROF16,RAMF11,1,1,0.4956624339595004,0.503592801267825,-0.007930367308324637,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
ROF16,RAMF12,1,1,0.4864910778574329,0.5665897220399028,-0.08009864418246987,"(-1.0,-0.5)",1260,0.37,without_replacement,False,True,greater,0.9400000000000001,False
ROF16,RAMF13,1,1,0.4941365156604718,0.515135933610315,-0.02099941794984317,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
ROF16,RAMF14,1,1,0.4903789943776718,0.5534088323429908,-0.06302983796531897,"(-1.0,-0.5)",1260,0.615,without_replacement,False,True,greater,1.0,False
ROF16,RAMF8,1,1,0.5113725734181684,0.5500982276020606,-0.03872565418389218,"(-1.0,-0.5)",1260,0.095,without_replacement,False,True,greater,0.2880645161290322,False
ROF16,RAMF9,1,1,0.4955573822091266,0.552594586079729,-0.057037203870602404,"(-1.0,-0.5)",1260,0.475,without_replacement,False,True,greater,1.0,False
ROF16,RASF15,1,1,0.5041296863868272,0.5342889633114396,-0.0301592769246124,"(-1.0,-0.5)",1260,0.85,without_replacement,False,True,greater,1.0,False
ROF16,RASF16,1,1,0.5049233407619917,0.4913551580305985,0.013568182731393263,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
ROF16,RMMF10,1,1,0.4943512264239607,0.5782900165406244,-0.08393879011666372,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
ROF16,RMMF13,1,1,0.4873447784178355,0.5400081508940301,-0.05266337247619457,"(-1.0,-0.5)",1260,0.98,without_replacement,False,True,greater,1.0,False
ROF16,RMMF14,1,1,0.4842367153575543,0.5868788382491295,-0.10264212289157515,"(-1.0,-0.5)",1260,0.01,without_replacement,True,True,greater,0.03686274509803922,True
ROF16,RMMF9,1,1,0.5012834421524403,0.5073511023006061,-0.006067660148165843,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
ROF16,RMSF10,1,1,0.5009432116449598,0.6045670263471155,-0.10362381470215565,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
ROF16,RMSF11,1,1,0.6019899387850659,0.523364008641731,0.07862593014333485,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
ROF16,RMSF12,1,1,0.5052890595851076,0.520904420961545,-0.015615361376437376,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
ROF16,RMSF7,1,1,0.4852961260057331,0.4821506403071526,0.0031454856985804747,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
ROF16,RMSF8,1,1,0.5150707446800347,0.4727744262041949,0.042296318475839756,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
ROF16,RMSF9,1,1,0.5500078340676802,0.5189570641216856,0.03105076994599454,"(-1.0,-0.5)",1260,0.005,without_replacement,True,True,greater,0.0188,True
RAI16,LASF10,1,1,0.5085652504858511,0.5292572185155335,-0.020691968029682428,"(-0.5,0.0)",1260,0.725,without_replacement,False,True,greater,1.0,False
RAI16,LASF11,1,1,0.5172073348720212,0.5493730569425267,-0.0321657220705055,"(-0.5,0.0)",1260,0.01,without_replacement,True,True,greater,0.03916666666666667,True
RAI16,LASF14,1,1,0.502976390904907,0.5545136833594294,-0.05153729245452243,"(-0.5,0.0)",1260,0.1,without_replacement,False,True,greater,0.3032258064516129,False
RAI16,LASF15,1,1,,0.5116954354950033,,"(-0.5,0.0)",1008,0.0,without_replacement,True,True,greater,0.0,True
RAI16,LASF16,1,1,0.5546262982993136,0.5315623492279425,0.023063949071371104,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAI16,LMSF12,1,1,0.5562630782433261,0.4929539466032038,0.06330913164012231,"(-0.5,0.0)",1260,0.265,without_replacement,False,True,greater,0.6732432432432433,False
RAI16,LMSF5,1,1,0.5024362232256715,0.524692241288648,-0.0222560180629765,"(-0.5,0.0)",1260,0.955,without_replacement,False,True,greater,1.0,False
RAI16,LMSF6,1,1,0.4781479132774414,0.5121069619029338,-0.03395904862549243,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI16,LPSF10,1,1,0.5090879984619159,0.5136903797926198,-0.004602381330703897,"(-0.5,0.0)",1260,0.965,without_replacement,False,True,greater,1.0,False
RAI16,LPSF12,1,1,0.5626107583809398,0.521225837080002,0.04138492130093774,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAI16,RAI10,1,1,0.4726913278314117,0.5509725679884879,-0.07828124015707622,"(-0.5,0.0)",1260,0.955,without_replacement,False,True,greater,1.0,False
RAI16,RAI11,1,1,0.5118188831663192,0.5812600558087029,-0.0694411726423837,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAI16,RAI4,1,1,0.4967066634380414,0.5242074048217749,-0.027500741383733485,"(-0.5,0.0)",1260,0.97,without_replacement,False,True,greater,1.0,False
RAI16,RAI6,1,1,0.5069793784785928,0.5398825643676001,-0.032903185889007314,"(-0.5,0.0)",1260,0.34,without_replacement,False,True,greater,0.8194871794871795,False
RAI16,RAMF10,1,1,0.503002583990759,0.5611301407277745,-0.05812755673701542,"(-0.5,0.0)",1260,0.02,without_replacement,True,True,greater,0.07230769230769231,False
RAI16,RAMF11,1,1,0.5017383144835064,0.4976948446821445,0.0040434698013618875,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI16,RAMF12,1,1,0.5350166279931703,0.506853556889321,0.028163071103849302,"(-0.5,0.0)",1260,0.605,without_replacement,False,True,greater,1.0,False
RAI16,RAMF13,1,1,0.549598411304465,0.4889857630841392,0.06061264822032575,"(-0.5,0.0)",1260,0.735,without_replacement,False,True,greater,1.0,False
RAI16,RAMF14,1,1,0.5320382876742766,0.5297906593018001,0.0022476283724764956,"(-0.5,0.0)",1260,0.03,without_replacement,True,True,greater,0.10444444444444444,False
RAI16,RAMF8,1,1,0.4916018691213053,0.5597458958592764,-0.06814402673797104,"(-0.5,0.0)",1260,0.235,without_replacement,False,True,greater,0.6222535211267606,False
RAI16,RAMF9,1,1,0.503002583990759,0.5374446783296601,-0.03444209433890111,"(-0.5,0.0)",1260,0.645,without_replacement,False,True,greater,1.0,False
RAI16,RASF15,1,1,0.5115355649622174,0.592662293585958,-0.0811267286237406,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAI16,RASF16,1,1,0.5218422983296267,0.5304110101388713,-0.008568711809244567,"(-0.5,0.0)",1260,0.165,without_replacement,False,True,greater,0.4629850746268657,False
RAI16,RMMF10,1,1,0.527013740591209,0.5149361005197285,0.012077640071480489,"(-0.5,0.0)",1260,0.505,without_replacement,False,True,greater,1.0,False
RAI16,RMMF13,1,1,0.4777747678621348,0.5524583227440281,-0.07468355488189327,"(-0.5,0.0)",1260,0.89,without_replacement,False,True,greater,1.0,False
RAI16,RMMF14,1,1,0.5211649815351693,0.563345784948044,-0.04218080341287467,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAI16,RMMF9,1,1,0.4883045815323384,0.4993730888171772,-0.011068507284838769,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI16,RMSF10,1,1,0.4835390287179165,0.5628046676034504,-0.0792656388855339,"(-0.5,0.0)",1260,0.345,without_replacement,False,True,greater,0.8210126582278481,False
RAI16,RMSF11,1,1,0.5101389019353602,0.5119050514753124,-0.0017661495399522442,"(-0.5,0.0)",1260,0.99,without_replacement,False,True,greater,1.0,False
RAI16,RMSF12,1,1,0.4917272667156759,0.4908577228564583,0.0008695438592176141,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI16,RMSF7,1,1,0.5219563536116429,0.4992212026120164,0.02273515099962653,"(-0.5,0.0)",1260,0.98,without_replacement,False,True,greater,1.0,False
RAI16,RMSF8,1,1,0.5162298044488723,0.5114729239039437,0.004756880544928621,"(-0.5,0.0)",1260,0.955,without_replacement,False,True,greater,1.0,False
RAI16,RMSF9,1,1,0.4857609230335608,0.5345947065004396,-0.04883378346687883,"(-0.5,0.0)",1260,0.995,without_replacement,False,True,greater,1.0,False
RAI5,LASF10,1,1,0.5126113429614927,0.5115544056855391,0.0010569372759535733,"(-0.5,0.0)",1260,0.96,without_replacement,False,True,greater,1.0,False
RAI5,LASF11,1,1,0.5123218463063354,0.5530774396171598,-0.040755593310824456,"(-0.5,0.0)",1260,0.01,without_replacement,True,True,greater,0.03916666666666667,True
RAI5,LASF14,1,1,0.4822403435584298,0.505353061898239,-0.023112718339809213,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI5,LASF15,1,1,0.4931381304222451,0.4786569339636609,0.0144811964585842,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI5,LASF16,1,1,0.5050295049131798,0.4859310741194849,0.019098430793694887,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI5,LMSF12,1,1,0.4834006222387178,0.5217117534037289,-0.03831113116501106,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI5,LMSF5,1,1,0.4819130773856007,0.4831423429478725,-0.0012292655622718196,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI5,LMSF6,1,1,0.4884920574827175,0.4761758902813502,0.0123161672013673,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI5,LPSF10,1,1,0.4829093884433562,0.4849109335889789,-0.0020015451456227296,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI5,LPSF12,1,1,0.5225972481427328,0.5092660984823735,0.01333114966035931,"(-0.5,0.0)",1260,0.87,without_replacement,False,True,greater,1.0,False
RAI5,RAI10,1,1,0.6350118239871122,,,"(-0.5,0.0)",1225,0.0,without_replacement,True,True,greater,0.0,True
RAI5,RAI11,1,1,0.5236329684380595,0.527579692090727,-0.003946723652667461,"(-0.5,0.0)",1260,0.225,without_replacement,False,True,greater,0.6042857142857143,False
RAI5,RAI16,1,1,0.538682094599511,0.5526527704133047,-0.013970675813793743,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAI5,RAI4,1,1,0.498074734984172,0.4958818251357408,0.0021929098484311793,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI5,RAI6,1,1,0.5598846448292605,0.5466157725478309,0.013268872281429589,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAI5,RAMF10,1,1,0.5093589720143817,0.4919704427938264,0.017388529220555338,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI5,RAMF11,1,1,0.5694756413229605,0.4923467411282082,0.07712890019475227,"(-0.5,0.0)",1260,0.04,without_replacement,True,True,greater,0.13672727272727273,False
RAI5,RAMF12,1,1,0.4976158997017365,0.5032666608112027,-0.0056507611094662735,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI5,RAMF13,1,1,0.4877151718999439,0.5253182555849548,-0.03760308368501092,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI5,RAMF14,1,1,0.5071601788014387,0.5919525956462778,-0.08479241684483907,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAI5,RAMF8,1,1,0.5237421272796261,0.5074161591407709,0.01632596813885523,"(-0.5,0.0)",1260,0.905,without_replacement,False,True,greater,1.0,False
RAI5,RAMF9,1,1,0.4811951213352598,0.513556735403446,-0.03236161406818622,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI5,RASF15,1,1,0.5226158303215221,0.4856447266339014,0.03697110368762074,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI5,RASF16,1,1,0.5401915748978832,0.5033683845637673,0.03682319033411585,"(-0.5,0.0)",1260,0.49,without_replacement,False,True,greater,1.0,False
RAI5,RMMF10,1,1,0.5031252618250885,0.4965910484332743,0.006534213391814259,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI5,RMMF13,1,1,0.4977393463067405,0.4668949086586784,0.030844437648062106,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI5,RMMF14,1,1,0.4940786315319725,0.4980719513667184,-0.003993319834745879,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI5,RMMF9,1,1,0.5105524147188872,0.5554602958055562,-0.04490788108666899,"(-0.5,0.0)",1260,0.02,without_replacement,True,True,greater,0.07230769230769231,False
RAI5,RMSF10,1,1,0.5289390276146044,0.4930693458708965,0.035869681743707915,"(-0.5,0.0)",1260,0.98,without_replacement,False,True,greater,1.0,False
RAI5,RMSF11,1,1,0.4861888653806449,0.4917147901263233,-0.005525924745678423,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI5,RMSF12,1,1,0.5119125310856973,0.4964222268593,0.015490304226397356,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAI5,RMSF7,1,1,0.5585877846985036,0.5126527427558737,0.04593504194262987,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAI5,RMSF8,1,1,0.5339122278638976,0.5081170073966139,0.025795220467283664,"(-0.5,0.0)",1260,0.56,without_replacement,False,True,greater,1.0,False
RAI5,RMSF9,1,1,0.6304538642906371,0.4948578164625503,0.13559604782808682,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAI5,ROF16,1,1,0.538682094599511,0.502643706258852,0.03603838834065898,"(-0.5,0.0)",1260,0.58,without_replacement,False,True,greater,1.0,False
RAMF11,LASF10,1,1,0.5600584550180784,0.5112592670499566,0.04879918796812177,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF11,LASF11,1,1,0.5065148812027607,0.5109021559171061,-0.004387274714345413,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF11,LASF14,1,1,0.485551561960158,0.4851962669220062,0.00035529503815179275,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF11,LASF15,1,1,0.5012274686692293,0.5345388295333635,-0.03331136086413422,"(-0.5,0.0)",1260,0.76,without_replacement,False,True,greater,1.0,False
RAMF11,LASF16,1,1,0.5024006424863293,0.4943251922299335,0.008075450256395833,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF11,LMSF12,1,1,0.5023182339360618,0.5101439181022982,-0.007825684166236413,"(-0.5,0.0)",1260,0.995,without_replacement,False,True,greater,1.0,False
RAMF11,LMSF5,1,1,0.5054900878133208,0.5149017543293729,-0.009411666516052075,"(-0.5,0.0)",1260,0.995,without_replacement,False,True,greater,1.0,False
RAMF11,LMSF6,1,1,0.5301790555839075,0.5438316816611434,-0.01365262607723583,"(-0.5,0.0)",1260,0.005,without_replacement,True,True,greater,0.021363636363636366,True
RAMF11,LPSF10,1,1,0.5597233011742427,0.5038180643606449,0.055905236813597825,"(-0.5,0.0)",1260,0.025,without_replacement,True,True,greater,0.08867924528301888,False
RAMF11,LPSF12,1,1,0.5152462164243726,0.5376956045818535,-0.022449388157480876,"(-0.5,0.0)",1260,0.14,without_replacement,False,True,greater,0.404923076923077,False
RAMF11,RAI10,1,1,0.5278226921858069,0.4684335306292979,0.05938916155650903,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF11,RAI11,1,1,0.5301857217975154,0.5188844156830379,0.01130130611447755,"(-0.5,0.0)",1260,0.19,without_replacement,False,True,greater,0.5176811594202898,False
RAMF11,RAI4,1,1,0.5337600121518976,0.5806300288128273,-0.046870016660929714,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF11,RAI6,1,1,0.5321545551374879,0.5136424752482199,0.01851207988926795,"(-0.5,0.0)",1260,0.49,without_replacement,False,True,greater,1.0,False
RAMF11,RAMF10,1,1,0.4989778755789892,0.5683375855318397,-0.06935970995285046,"(-0.5,0.0)",1260,0.01,without_replacement,True,True,greater,0.03916666666666667,True
RAMF11,RAMF12,1,1,0.5782675816562581,0.5149361005197285,0.06333148113652964,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF11,RAMF13,1,1,0.531924780859525,0.4992212026120164,0.03270357824750858,"(-0.5,0.0)",1260,0.92,without_replacement,False,True,greater,1.0,False
RAMF11,RAMF14,1,1,0.5576606491919803,0.5326032895879631,0.025057359604017226,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF11,RAMF8,1,1,0.5425214184261226,0.5428939237978366,-0.0003725053717140714,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF11,RAMF9,1,1,0.4981599636319032,0.5275867347098264,-0.02942677107792324,"(-0.5,0.0)",1260,0.96,without_replacement,False,True,greater,1.0,False
RAMF11,RASF15,1,1,0.483143513441868,0.4933624887938215,-0.010218975351953485,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF11,RASF16,1,1,0.5138569971322766,0.4982308190685282,0.01562617806374844,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF11,RMMF10,1,1,0.4904119961563358,0.5364863359136016,-0.046074339757265825,"(-0.5,0.0)",1260,0.955,without_replacement,False,True,greater,1.0,False
RAMF11,RMMF13,1,1,0.6081142605971546,0.5337770810443614,0.07433717955279318,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF11,RMMF14,1,1,0.5025751833074917,0.5171151386067262,-0.014539955299234464,"(-0.5,0.0)",1260,0.995,without_replacement,False,True,greater,1.0,False
RAMF11,RMMF9,1,1,0.5116714013880235,0.5053025012619768,0.006368900126046628,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF11,RMSF10,1,1,0.5194304667412747,0.4991393331931779,0.020291133548096807,"(-0.5,0.0)",1260,0.99,without_replacement,False,True,greater,1.0,False
RAMF11,RMSF11,1,1,0.6323749234685756,0.5779450258057124,0.054429897662863214,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF11,RMSF12,1,1,0.5238824811830345,0.5024182309556423,0.02146425022739218,"(-0.5,0.0)",1260,0.955,without_replacement,False,True,greater,1.0,False
RAMF11,RMSF7,1,1,0.4857960849244121,0.5002617171424455,-0.014465632218033375,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF11,RMSF8,1,1,0.5400827974024229,0.5260803133509008,0.014002484051522157,"(-0.5,0.0)",1260,0.015,without_replacement,True,True,greater,0.0564,False
RAMF11,RMSF9,1,1,0.5235687196826807,0.529780055015113,-0.006211335332432344,"(-0.5,0.0)",1260,0.09,without_replacement,False,True,greater,0.27737704918032785,False
RAMF12,LASF10,1,1,0.521800254498342,0.5306042491867706,-0.008803994688428629,"(-0.5,0.0)",1260,0.19,without_replacement,False,True,greater,0.5176811594202898,False
RAMF12,LASF11,1,1,0.500660582184155,0.4884608923585664,0.012199689825588611,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF12,LASF14,1,1,0.5814124174156758,0.4657532777672387,0.11565913964843716,"(-0.5,0.0)",1260,0.275,without_replacement,False,True,greater,0.6893333333333334,False
RAMF12,LASF15,1,1,0.5216044409257488,0.4985499711258848,0.023054469799863975,"(-0.5,0.0)",1260,0.99,without_replacement,False,True,greater,1.0,False
RAMF12,LASF16,1,1,0.5513650239125156,0.5562658651601177,-0.004900841247602039,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,LMSF12,1,1,0.6266730891962912,0.5267855866905097,0.09988750250578149,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,LMSF5,1,1,0.5372738866308557,0.4697028062493482,0.06757108038150755,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF12,LMSF6,1,1,0.5597193088728032,0.5015598370553187,0.05815947181748449,"(-0.5,0.0)",1260,0.045,without_replacement,True,True,greater,0.14842105263157893,False
RAMF12,LPSF10,1,1,0.639097538969353,0.5221045912647043,0.11699294770464863,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,LPSF12,1,1,0.5393965319211043,0.5051330772436262,0.034263454677478045,"(-0.5,0.0)",1260,0.395,without_replacement,False,True,greater,0.9167901234567902,False
RAMF12,RAI10,1,1,0.5295506039571198,0.526739750186613,0.002810853770506827,"(-0.5,0.0)",1260,0.08,without_replacement,False,True,greater,0.2506666666666667,False
RAMF12,RAI11,1,1,0.5930580194060397,0.5289648477326628,0.06409317167337691,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,RAI4,1,1,0.5477311931788875,0.538525844914769,0.009205348264118562,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,RAI6,1,1,0.570543115149506,0.5157377765499703,0.054805338599535625,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,RAMF10,1,1,0.4883421050027167,0.4709162830189815,0.017425821983735212,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF12,RAMF13,1,1,0.4760747275960114,0.4934488358059052,-0.017374108209893824,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF12,RAMF14,1,1,0.5325989811001938,,,"(-0.5,0.0)",1126,0.96,without_replacement,False,True,greater,1.0,False
RAMF12,RAMF8,1,1,0.5391440599523449,0.5213680402594454,0.017776019692899547,"(-0.5,0.0)",1260,0.045,without_replacement,True,True,greater,0.14842105263157893,False
RAMF12,RAMF9,1,1,0.4961655815543697,0.4865302032137631,0.00963537834060657,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF12,RASF15,1,1,0.5221172900505598,0.5730459169825807,-0.050928626932020826,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,RASF16,1,1,0.4867538935083177,0.6334220569515088,-0.14666816344319106,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,RMMF10,1,1,0.5046424073690582,0.5395860111518876,-0.03494360378282946,"(-0.5,0.0)",1260,0.435,without_replacement,False,True,greater,0.9853012048192771,False
RAMF12,RMMF13,1,1,0.5060325420153422,0.502191885926749,0.003840656088593186,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF12,RMMF14,1,1,0.5281884371010137,0.5038425599094041,0.024345877191609633,"(-0.5,0.0)",1260,0.88,without_replacement,False,True,greater,1.0,False
RAMF12,RMMF9,1,1,0.4829094844429994,0.4764725911974661,0.006436893245533315,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF12,RMSF10,1,1,0.4958311160419265,0.5131872088489494,-0.017356092807022938,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF12,RMSF11,1,1,0.5645212347130462,,,"(-0.5,0.0)",1191,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,RMSF12,1,1,0.5287529370829113,0.5165253105138166,0.012227626569094707,"(-0.5,0.0)",1260,0.415,without_replacement,False,True,greater,0.9514634146341463,False
RAMF12,RMSF7,1,1,0.4864010757568889,0.5652960495609574,-0.07889497380406846,"(-0.5,0.0)",1260,0.255,without_replacement,False,True,greater,0.6567123287671233,False
RAMF12,RMSF8,1,1,0.5032213284782643,0.54666845315777,-0.04344712467950573,"(-0.5,0.0)",1260,0.245,without_replacement,False,True,greater,0.6397222222222223,False
RAMF12,RMSF9,1,1,0.4967260779792364,0.5190400432311951,-0.022313965251958723,"(-0.5,0.0)",1260,0.995,without_replacement,False,True,greater,1.0,False
RAMF13,LASF10,1,1,,0.5059254068884154,,"(-0.5,0.0)",1065,0.105,without_replacement,False,True,greater,0.3084375,False
RAMF13,LASF11,1,1,0.5261008639551775,0.5991025179342694,-0.07300165397909186,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF13,LASF14,1,1,0.5184355866117618,0.5237465930993782,-0.005311006487616399,"(-0.5,0.0)",1260,0.52,without_replacement,False,True,greater,1.0,False
RAMF13,LASF15,1,1,0.5086254944028361,0.5284377379078098,-0.01981224350497368,"(-0.5,0.0)",1260,0.735,without_replacement,False,True,greater,1.0,False
RAMF13,LASF16,1,1,0.5233884181368029,0.5150933002325823,0.008295117904220661,"(-0.5,0.0)",1260,0.665,without_replacement,False,True,greater,1.0,False
RAMF13,LMSF12,1,1,0.5317849344461745,0.4909461646973446,0.040838769748829884,"(-0.5,0.0)",1260,0.98,without_replacement,False,True,greater,1.0,False
RAMF13,LMSF5,1,1,0.5336900253102516,0.5479070272365011,-0.014217001926249528,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF13,LMSF6,1,1,0.4901445008173991,0.5426424574700419,-0.05249795665264284,"(-0.5,0.0)",1260,0.86,without_replacement,False,True,greater,1.0,False
RAMF13,LPSF10,1,1,0.4980223944491783,0.611934532243302,-0.11391213779412368,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF13,LPSF12,1,1,0.5893240699009248,0.4874203204939009,0.1019037494070239,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF13,RAI10,1,1,0.5028052449974062,0.5311023548221052,-0.028297109824699018,"(-0.5,0.0)",1260,0.81,without_replacement,False,True,greater,1.0,False
RAMF13,RAI4,1,1,0.5081785478488302,0.5350695349770304,-0.02689098712820015,"(-0.5,0.0)",1260,0.395,without_replacement,False,True,greater,0.9167901234567902,False
RAMF13,RAI6,1,1,0.4943943190921391,0.4925613225465576,0.0018329965455815,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF13,RAMF14,1,1,0.499987415189709,0.5233051375433901,-0.023317722353681125,"(-0.5,0.0)",1260,0.97,without_replacement,False,True,greater,1.0,False
RAMF13,RASF15,1,1,0.5888481236495771,0.5018375846693995,0.08701053898017752,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF13,RASF16,1,1,0.5155242535637836,0.4796824098478058,0.03584184371597782,"(-0.5,0.0)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF13,RMMF13,1,1,0.5151978723402366,0.5700291386740041,-0.05483126633376745,"(-0.5,0.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
