subject,electrode,roi,effect,cluster_idx,sign,extent_windows,cluster_onset,cluster_offset,cluster_p_value,peak_F,peak_time,cluster_p_fdr,sig_after_fdr
D0133,LFAM5,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.45254578452552,1.0625,1.0,False
D0133,LFAM6,lpfc,C(switchType),-1,0,0,,,1.0,2.5403287500510023,1.125,1.0,False
D0133,LFAM6,lpfc,C(switchProportion),-1,0,0,,,1.0,3.4602696417155347,-0.875,1.0,False
D0133,LFAM6,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,0.97342942298334,0.5625,1.0,False
D0133,LFAP7,lpfc,C(switchType),-1,0,0,,,1.0,5.0278725006184155,-0.6875,1.0,False
D0133,LFAP7,lpfc,C(switchProportion),-1,0,0,,,1.0,2.760933633778357,1.3125,1.0,False
D0133,LFAP7,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.829636814352929,0.0,1.0,False
D0133,LFMM10,lpfc,C(switchType),-1,0,0,,,1.0,3.2659539673821336,-0.6875,1.0,False
D0133,LFMM10,lpfc,C(switchProportion),-1,0,0,,,1.0,1.0404260241184093,1.375,1.0,False
D0133,LFMM10,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.732492754929976,0.0625,1.0,False
D0133,LFMM8,lpfc,C(switchType),0,-1,13,0.625,1.375,0.002,15.509460378821467,0.75,0.028,True
D0133,LFMM8,lpfc,C(switchProportion),-1,0,0,,,1.0,3.070452239712391,-0.5625,1.0,False
D0133,LFMM8,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,6.947726579114513,0.6875,1.0,False
D0133,LFMM9,lpfc,C(switchType),0,-1,17,0.375,1.375,0.0,24.889825846034956,0.75,0.0,True
