subject,electrode,roi,effect,cluster_idx,sign,extent_windows,cluster_onset,cluster_offset,cluster_p_value,peak_F,peak_time,cluster_p_fdr,sig_after_fdr
D0103,LTPI2,occ,C(switchProportion),-1,0,0,,,1.0,11.966823144298813,1.375,1.0,False
D0103,LTPI2,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,4.810720917812552,1.375,1.0,False
D0103,LTPI3,occ,C(congruency),-1,0,0,,,1.0,6.852042168426083,-0.25,1.0,False
D0103,LTPI3,occ,C(switchProportion),0,1,6,1.0625,1.375,0.028,8.889520717860458,1.375,0.39666666666666667,False
D0103,LTPI3,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,6.799806325910691,0.9375,1.0,False
D0103,LTPI4,occ,C(congruency),-1,0,0,,,1.0,8.632654857704509,1.375,1.0,False
D0103,LTPI4,occ,C(switchProportion),-1,0,0,,,1.0,11.358257592311679,1.375,1.0,False
D0103,LTPI4,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,3.7579431690026017,-0.5,1.0,False
D0107A,RFMM9,lpfc,C(congruency),-1,0,0,,,1.0,1.7981388972661378,1.375,1.0,False
D0107A,RFMM9,lpfc,C(switchProportion),-1,0,0,,,1.0,7.472550869649699,-0.375,1.0,False
D0107A,RFMM9,lpfc,C(congruency):C(switchProportion),-1,0,0,,,1.0,3.864400501274832,-0.75,1.0,False
D0116,LAI16,lpfc,C(congruency),0,1,11,0.75,1.375,0.0,35.28738260289552,1.0,0.0,True
D0116,LAI16,lpfc,C(switchProportion),0,1,8,0.375,0.8125,0.0,11.303892797542243,1.375,0.0,True
D0116,LAI16,lpfc,C(switchProportion),1,1,6,1.0625,1.375,0.038,11.303892797542243,1.375,0.12033333333333333,False
D0116,LAI16,lpfc,C(congruency):C(switchProportion),-1,0,0,,,1.0,7.799933762227044,0.5625,1.0,False
D0116,LFMI6,lpfc,C(congruency),-1,0,0,,,1.0,9.763687014690117,0.875,1.0,False
D0116,LFMI6,lpfc,C(switchProportion),-1,0,0,,,1.0,7.286832578621724,0.75,1.0,False
D0116,LFMI6,lpfc,C(congruency):C(switchProportion),-1,0,0,,,1.0,3.135349597612321,1.0625,1.0,False
D0116,LFOA14,lpfc,C(congruency),-1,0,0,,,1.0,5.369986744285351,0.1875,1.0,False
D0116,LFOA14,lpfc,C(switchProportion),-1,0,0,,,1.0,2.2429637229647517,1.0625,1.0,False
