subject,electrode,roi,effect,cluster_idx,sign,extent_windows,cluster_onset,cluster_offset,cluster_p_value,peak_F,peak_time,cluster_p_fdr,sig_after_fdr
D0071,RIA11,lpfc,C(incongruentProportion),-1,0,0,,,1.0,8.822501046152523,-0.6875,1.0,False
D0071,RIA11,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,3.532760057380257,0.6875,1.0,False
D0071,RIA12,lpfc,C(switchType),-1,0,0,,,1.0,4.169980388434276,-0.1875,1.0,False
D0071,RIA12,lpfc,C(incongruentProportion),-1,0,0,,,1.0,2.8357847160819647,0.0,1.0,False
D0071,RIA12,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,6.4171828403299545,1.25,1.0,False
D0071,RIA13,lpfc,C(switchType),-1,0,0,,,1.0,5.656270647109881,-0.1875,1.0,False
D0071,RIA13,lpfc,C(incongruentProportion),-1,0,0,,,1.0,3.6861431128006914,1.375,1.0,False
D0071,RIA13,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,6.392389959458294,-0.1875,1.0,False
D0071,RIA16,lpfc,C(switchType),-1,0,0,,,1.0,4.0430302972217325,0.5,1.0,False
D0071,RIA16,lpfc,C(incongruentProportion),-1,0,0,,,1.0,4.743730579784638,-0.75,1.0,False
D0071,RIA16,lpfc,C(switchType):C(incongruentProportion),0,1,7,-0.125,0.25,0.014,10.685686017246757,0.125,0.29400000000000004,False
D0071,RIA4,lpfc,C(switchType),-1,0,0,,,1.0,12.63828031938207,-0.125,1.0,False
D0071,RIA4,lpfc,C(incongruentProportion),0,-1,5,0.625,0.875,0.04,10.346210399479961,0.75,0.24645161290322581,False
D0071,RIA4,lpfc,C(switchType):C(incongruentProportion),0,1,7,-0.6875,-0.3125,0.014,7.091987773758371,-0.625,0.29400000000000004,False
D0071,RIA5,lpfc,C(switchType),0,-1,5,0.6875,0.9375,0.046,7.870080596084655,0.875,0.22878947368421054,False
D0071,RIA5,lpfc,C(incongruentProportion),-1,0,0,,,1.0,11.993442593685122,1.375,1.0,False
D0071,RIA5,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,4.958470016411942,0.9375,1.0,False
D0071,RIP16,lpfc,C(switchType),-1,0,0,,,1.0,3.0706630937666892,-0.4375,1.0,False
D0071,RIP16,lpfc,C(incongruentProportion),-1,0,0,,,1.0,4.0462498447146755,-0.1875,1.0,False
D0071,RIP16,lpfc,C(switchType):C(incongruentProportion),0,1,9,-0.1875,0.3125,0.006,11.380752529810492,-0.0625,0.28350000000000003,False
D0071,RIP6,lpfc,C(switchType),-1,0,0,,,1.0,1.8334071718712666,1.3125,1.0,False
D0071,RIP6,lpfc,C(incongruentProportion),-1,0,0,,,1.0,4.802457608917885,-0.375,1.0,False
D0071,RIP6,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,6.791788457465186,1.0625,1.0,False
D0071,RO1,occ,C(switchType),-1,0,0,,,1.0,2.1514503538781278,0.25,1.0,False
D0071,RO1,occ,C(incongruentProportion),0,1,14,0.3125,1.125,0.0,13.718041239243549,0.625,0.0,True
D0071,RO1,occ,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,6.416693835611854,-0.75,1.0,False
D0077,ROPM1,occ,C(switchType),-1,0,0,,,1.0,4.461938681849732,1.0,1.0,False
D0077,ROPM1,occ,C(incongruentProportion),-1,0,0,,,1.0,5.7296028200304026,1.25,1.0,False
D0077,ROPM1,occ,C(switchType):C(incongruentProportion),0,-1,7,0.375,0.75,0.018,7.043862949089869,0.6875,0.17999999999999997,False
D0090,RFO15,lpfc,C(switchType),-1,0,0,,,1.0,2.3464300904865865,1.1875,1.0,False
D0090,RFO15,lpfc,C(incongruentProportion),-1,0,0,,,1.0,7.046315498492328,0.125,1.0,False
D0090,RFO15,lpfc,C(switchType):C(incongruentProportion),0,-1,5,0.1875,0.4375,0.042,6.051422747899561,0.25,0.5670000000000001,False
D0090,RIA11,lpfc,C(switchType),-1,0,0,,,1.0,4.616475889876029,1.0625,1.0,False
D0090,RIA11,lpfc,C(incongruentProportion),-1,0,0,,,1.0,5.185236753554299,1.0625,1.0,False
D0090,RIA11,lpfc,C(switchType):C(incongruentProportion),0,-1,9,0.125,0.625,0.004,9.62816832205281,-0.25,0.28350000000000003,False
D0090,RIA12,lpfc,C(switchType),-1,0,0,,,1.0,4.872485708295501,-0.875,1.0,False
D0090,RIA12,lpfc,C(incongruentProportion),-1,0,0,,,1.0,2.7613501912330123,0.3125,1.0,False
D0090,RIA12,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,6.72406203848351,0.5,1.0,False
D0090,RIA14,lpfc,C(switchType),-1,0,0,,,1.0,5.8418307136826995,1.0,1.0,False
D0090,RIA14,lpfc,C(incongruentProportion),-1,0,0,,,1.0,5.318110458074023,0.6875,1.0,False
D0090,RIA14,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,9.353646016665154,-0.75,1.0,False
D0090,RIA15,lpfc,C(switchType),0,-1,8,0.9375,1.375,0.008,16.910977932627084,1.0625,0.10080000000000001,False
D0090,RIA15,lpfc,C(incongruentProportion),-1,0,0,,,1.0,4.6985024842310885,0.625,1.0,False
D0090,RIA15,lpfc,C(switchType):C(incongruentProportion),0,-1,7,0.25,0.625,0.01,9.842331732921652,-0.75,0.29400000000000004,False
D0090,RIA16,lpfc,C(switchType),0,-1,8,0.9375,1.375,0.002,22.452927443751474,1.25,0.04725,True
D0090,RIA16,lpfc,C(incongruentProportion),-1,0,0,,,1.0,3.2407196023290683,0.8125,1.0,False
D0090,RIA16,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,9.180692817310309,0.375,1.0,False
D0090,RIA6,lpfc,C(switchType),0,-1,8,0.9375,1.375,0.004,17.449865767872616,1.125,0.05815384615384616,False
D0090,RIA6,lpfc,C(incongruentProportion),-1,0,0,,,1.0,7.3469020049215885,-0.25,1.0,False
D0090,RIA6,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,2.903454088514014,0.5,1.0,False
D0090,RIP7,lpfc,C(switchType),-1,0,0,,,1.0,6.673543906215439,1.375,1.0,False
D0090,RIP7,lpfc,C(incongruentProportion),-1,0,0,,,1.0,8.032961195355206,0.625,1.0,False
D0090,RIP7,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,5.6721939486117785,0.4375,1.0,False
D0090,RTPO1,occ,C(switchType),-1,0,0,,,1.0,6.924904500127018,0.4375,1.0,False
D0090,RTPO1,occ,C(incongruentProportion),0,-1,6,1.0625,1.375,0.026,9.132610043767643,1.125,0.08171428571428571,False
D0090,RTPO1,occ,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,3.1460970921957974,0.25,1.0,False
